rating,review,avg_word,word_count
4,"['sempat', 'khawatir', 'tidak', 'muat', 'hard', 'disk', 'eksternal', 'saya', 'tapi', 'ternyata', 'muat', 'barang', 'bagus', 'dengan', 'bahan', 'yang', 'sesuai']",5.411764705882353,17
5,"['barang', 'sudah', 'datang', 'dan', 'berfungsi', 'baik', 'sayang', 'kabel', 'krg', 'umum', 'di', 'tempat', 'saya', 'jadi', 'kalau', 'rsk', 'masih', 'cara', 'cdngan', 'wlo', 'smpe', 'sekarang', 'masih', 'baik', 'baik', 'saja']",4.6923076923076925,26
4,"['pengiriman', 'cepat', 'dan', 'rapi', 'barang', 'diterima', 'baik', 'barang', 'setelah', 'digunakan', 'dengan', 'hasil', 'mantap']",6.076923076923077,13
5,['oke'],3.0,1
4,"['kata', 'orang', 'rumah', 'barang', 'sudah', 'datang', 'belum', 'cek', 'but', 'thks']",4.6,10
4,"['pas', 'tahun', 'mati', 'total', 'pemakaian', 'normal', 'tujuh', 'jam', 'sehari']",5.111111111111111,9
1,"['saya', 'kecewa', 'beli', 'memory', 'kartu', 'sandisk', 'delapan', 'gb', 'smpe', 'rumah', 'memory', 'tidak', 'bisa', 'dipake', 'buruk', 'sekali', 'anda']",5.0588235294117645,17
3,"['mas', 'kq', 'pouchx', 'lbih', 'kecil', 'dari', 'ukuran', 'yang', 'di', 'cntumkan', 'yk', 'ukuranx', 'hanya', 'satu', 'satu', 'cmxtujuh', 'cuma']",4.588235294117647,17
1,"['pengiriman', 'molor', 'tiga', 'mingu', 'saya', 'kecewa']",5.666666666666667,6
4,"['berfungsi', 'dengan', 'baik']",6.333333333333333,3
5,"['baru', 'sempat', 'ulasan', 'di sini', 'pesan', 'tanggal', 'sembilan', 'belas', 'sampai', 'satu', 'pengemasan', 'terbaik', 'dengan', 'bublewrap', 'dan', 'dapat', 'harga', 'murah', 'dari', 'yang', 'lain', 'dengan', 'spesifikasi', 'yang', 'sama', 'barang', 'asli', 'made', 'in', 'thailand', 'terima kasih', 'kenkez', 'dan', 'lazada']",5.764705882352941,34
1,"['kenapa', 'belum', 'sampai', 'juga', 'dari', 'tangal', 'lima', 'belas', 'desember', 'pemesanan']",5.7,10
5,"['barang', 'berfungsi', 'dengan', 'baik']",6.25,4
5,"['barang', 'oke']",4.5,2
4,"['berfungsi', 'baik']",6.5,2
4,"['kok', 'lama', 'iya']",3.3333333333333335,3
5,['rekomen'],7.0,1
5,"['cocok', 'sekali']",5.5,2
5,"['produk', 'hgst', 'drive', 'inside', 'model', 'wdelapan', 'puluh', 'ezx', 'lima', 'ribu', 'empat', 'ratus', 'rpm', 'tiga', 'lima', 'drive', 'western', 'digital', 'bought', 'hgst', 'hitachi', 'global', 'storage', 'technologies', 'back', 'in', 'dua', 'ratus', 'satu', 'dua', 'ratus', 'satu', 'combining', 'yang', 'two', 'companies', 'technologies', 'together', 'kamu', 'get', 'everything', 'kamu', 'ned', 'inside', 'yang', 'box', 'yang', 'drive', 'tenaga', 'cable', 'dan', 'usb', 'yang', 'drive', 'comes', 'dengan', 'acronis', 'true', 'image', 'wd', 'edition', 'software', 'which', 'gives', 'kamu', 'ned', 'untuk', 'making', 'system', 'dan', 'file', 'backups', 'dengan', 'including', 'scheduled', 'maintenance', 'it', 'has', 'usbtiga', 'conection', 'which', 'adalah', 'compatible', 'dengan', 'usb', 'usb', 'seler', 'sangat', 'prompt', 'respon', 'shiped', 'lanjut', 'day', 'dengan', 'lazada', 'expres']",5.375,96
5,"['barang', 'diterima', 'dalam', 'keadan', 'baik', 'berfungsi', 'dengan', 'bagus']",6.125,8
5,"['punyaku', 'kok', 'tidak', 'ada', 'kartu', 'garansi', 'dan', 'segel', 'juragan', 'nanti', 'buat', 'mengklaim', 'garansi', 'bagaimana', 'cara', 'iya']",5.375,16
5,"['barang', 'bagus', 'sampai', 'juga', 'cepat']",5.2,5
1,"['dibanding', 'dengan', 'harga', 'kualitas', 'jauh', 'sekali', 'dengan', 'harga', 'seratus', 'lima', 'puluh', 'ribu', 'dan', 'kualitas', 'yang', 'kurang', 'memadai', 'harga', 'tersebut', 'kemahalan']",5.95,20
4,"['bagus', 'dan', 'pengiriman', 'cepat']",5.75,4
5,"['pesan', 'dari', 'luar', 'negeri', 'lima', 'hari', 'kemudian', 'sampai', 'barang', 'bagus', 'tapi', 'berharap', 'ada', 'isi', 'dalam', 'kotaknya']",5.1875,16
4,"['barang', 'lumayan', 'bagus', 'tebal', 'jadi', 'aman', 'untuk', 'hardisk', 'harga', 'sesuai']",5.4,10
1,"['bagaimana', 'ini', 'barang', 'sudah', 'sebulan', 'lebih', 'tidak', 'datang', 'datang', 'status', 'di', 'lazada', 'pun', 'belum', 'di', 'proses', 'di', 'kirim', 'mohon', 'folow', 'up', 'lazada', 'team']",4.826086956521739,23
5,"['oke', 'sesuai', 'sama', 'deksripsi']",5.5,4
5,"['maf', 'baru', 'sempat', 'ulasan', 'secara', 'umum', 'cukup', 'puas', 'dengan', 'layanan', 'penjual', 'pengemasan', 'bagus', 'rapi', 'dan', 'aman', 'fisik', 'barang', 'sesuai', 'gambar', 'dan', 'ulasan', 'yang', 'ada', 'di', 'website', 'tertawa', 'saya', 'mis', 'informasi', 'saja', 'karena', 'ternyata', 'hd', 'external', 'wd', 'ini', 'tidak', 'dapat', 'sarung', 'secara keseluruhan', 'saya', 'rekomendasi', 'seler', 'terima kasih', 'dan', 'tingkatkan', 'selalu', 'pelayanan', 'sukses']",5.76,50
4,"['barang', 'diantar', 'dengan', 'cepat', 'dan', 'sesuai', 'dengan', 'penjelasan', 'yang', 'ada', 'penjual', 'merespondengan', 'cepat']",6.3076923076923075,13
1,"['kami', 'mengunakan', 'windows', 'sepuluh', 'sedangkan', 'yang', 'dikirim', 'adalah', 'produk', 'untuk', 'windows', 'di bawah', 'dan', 'kamipun', 'sudah', 'mencoba', 'untuk', 'masuk', 'ke', 'windows', 'tujuh', 'namun', 'tetap', 'tidak', 'bisa', 'digunakan', 'kami', 'minta', 'pengembalian', 'dana', 'saja', 'karena', 'ternyata', 'produk', 'ini', 'tidak', 'sesuai', 'harapan', 'kami']",5.846153846153846,39
5,"['produk', 'sesuai', 'yang', 'di', 'gambar', 'bagus']",4.833333333333333,6
5,"['barang', 'sesuai', 'pesanan']",6.333333333333333,3
5,"['barang', 'sampai', 'cepat', 'sekali', 'sesuai', 'juga', 'puas']",5.285714285714286,7
5,"['kualitas', 'bagus', 'bahan', 'aluminium', 'dan', 'akhir', 'bisa', 'digunakan', 'hd', 'sd', 'saya', 'sebagai', 'eksternal']",5.538461538461538,13
4,"['produk', 'bagus', 'pengiriman', 'cukup', 'cepat', 'beli', 'tangal', 'sembilan', 'maret', 'diterima', 'tanggal', 'satu', 'april', 'namun', 'untuk', 'aktivasi', 'antivirus', 'tidak', 'bisa', 'saran', 'sebaik', 'untuk', 'pengiriman', 'dikasih', 'buble', 'bungkus', 'untuk', 'menjaga', 'kualitas', 'produk', 'sat', 'pengiriman']",6.1875,32
5,"['barang', 'sudah', 'diterima', 'dan', 'bekerja', 'dengan', 'baik', 'pengemasan', 'rapi', 'sesuai', 'dengan', 'harapan', 'pengiriman', 'juga', 'cepat', 'tapi', 'bonus', 'kurang', 'menarik', 'tapi', 'ngak', 'apalah', 'puas', 'deh', 'di']",5.44,25
3,"['kenapa', 'di', 'laptop', 'macbok', 'profesional', 'retina', 'saya', 'tidak', 'bisa', 'dibuka', 'iya']",5.363636363636363,11
1,"['masa', 'tiga', 'go', 'jek', 'sudah', 'ke sana', 'tutup', 'terus', 'toko', 'pemesanan', 'tanggal', 'tiga', '1', 'mei', 'tujuh', 'belas', 'sampai', 'dengan', 'detik', 'ini', 'barang', 'belum', 'terkirim']",4.869565217391305,23
3,"['pengemasan', 'bagus', 'pengiriman', 'cepat', 'Cuma', 'hardcase', 'ternyata', 'tidak', 'sesuai', 'dengan', 'gambar', 'produk', 'harapan', 'saya', 'dapat', 'warna', 'sesuai', 'hard', 'disk', 'dan', 'ukuran', 'lebih', 'besar', 'dikit']",5.75,24
1,"['baru', 'pakai', 'tiga', 'hari', 'hd', 'sudah', 'rusak', 'data', 'hilang', 'jangan', 'di', 'beli', 'tidak', 'di', 'rekomendasi']",4.6,15
5,"['respon', 'chat', 'oke', 'pengiriman', 'oke', 'barang', 'sesuai', 'mdh', 'mdhan', 'sukses']",5.2,10
5,"['oke', 'pengemasan', 'rapi', 'barang', 'oke']",5.2,5
5,"['barang', 'sesuai', 'gambar', 'secara keseluruhan', 'sangat', 'bagus', 'terima kasih']",8.428571428571429,7
1,"['ada', 'yang', 'penyok', 'pada', 'case', 'di', 'bagian', 'antena', 'mungkin', 'pengiriman', 'kurang', 'aman', 'dan', 'hati', 'hati', 'tapi', 'untung', 'masih', 'fungsi', 'baik', 'deskripsi', 'ada', 'yang', 'tidak', 'sesuai', 'tidak', 'ada', 'batreatau', ' power bank', 'itu', 'buku', 'manual', 'bahasa', 'cina', 'tidak', 'mengerti', 'coba', 'coba', 'sendiri', 'akhir', 'bisa', 'di', 'bantu', 'gogle']",5.113636363636363,44
5,"['barang', 'sampai', 'dengan', 'cepat', 'dan', 'sesuai', 'deskripsi']",5.857142857142857,7
4,"['barang', 'cepat', 'sampai', 'dan', 'bagus']",5.0,5
5,"['bagus', 'dan', 'practical', 'produk', 'dengan', 'cheap', 'price', 'terima kasih']",6.375,8
1,"['lebih', 'baik', 'cari', 'yang', 'lain']",4.2,5
5,"['mantap', 'juragan']",6.5,2
5,"['sesuai', 'dengan', 'apa', 'yang', 'dipromosikan', 'bonus', 'belum', 'dicoba', 'tapi', 'mudah', 'mudahan', 'oke']",5.5,12
5,"['sesuai', 'judul', 'produk', 'direkomendasikan', 'degh', 'gampang', 'juga', 'untuk', 'pengunan']",6.777777777777778,9
1,"['saya', 'sudah', 'memesan', 'dan', 'menungu', 'sebulan', 'untuk', 'produk', 'ini', 'namun', 'sat', 'seseharusn', 'sampai', 'tiba', 'tiba', 'dibatalkan', 'dan', 'tertera', 'alamat', 'tidak', 'ditemukan', 'padahal', 'di', 'gogle', 'map', 'pun', 'alamat', 'ini', 'muncul']",5.310344827586207,29
4,"['kemasan', 'rapi', 'dan', 'aman', 'pengiriman', 'lebih', 'cepat', 'dari', 'estimasi', 'tapi', 'minus', 'sekrup', 'pengunci']",5.615384615384615,13
5,"['sudah', 'saya', 'terima', 'dan', 'terima kasih', 'kasih']",5.833333333333333,6
5,"['barang', 'sesuai', 'pengiriman', 'sangat', 'cepat', 'mantap', 'jiwa']",6.142857142857143,7
1,"['sudah', 'mingu', 'barang', 'belum', 'di', 'kirim', 'juga', 'bagaimana', 'ini', 'juragan', 'ada', 'barang', 'ngak', 'sih']",4.785714285714286,14
5,"['terima kasih', 'barang', 'sudah', 'sampai', 'barang', 'bagus', 'sesuai', 'pesanan']",6.625,8
1,"['barang', 'tidak', 'sesuai', 'dengan', 'di', 'deskripsi', 'dan', 'yang', 'ada', 'di', 'gambar']",4.7272727272727275,11
5,"['pengemasan', 'bagus', 'barang', 'oke', 'lah']",5.4,5
5,"['respon', 'bagus', 'barang', 'juga', 'sama', 'pengemasan', 'baik', 'bagus', 'lah', 'intinya']",5.4,10
1,"['aku', 'sudah', 'nungu', 'lama', 'barang', 'tidak', 'datang', 'juga', 'kerjan', 'ku', 'jadi', 'kehambat', 'gara', 'gara', 'seler', 'ini']",4.625,16
5,"['pengemasan', 'rapi', 'proses', 'pengiriman', 'cepat', 'bonus', 'serta', 'kualitas', 'sesuai', 'dengan', 'yang', 'diharapkan']",6.583333333333333,12
5,"['pengiriman', 'cepat', 'respon', 'penjual', 'bagus', 'dan', 'barang', 'sesuai', 'gambar']",6.0,9
2,"['pelayanan', 'bagus', 'sih', 'Cuma', 'produk', 'yang', 'tidak', 'bagus']",5.125,8
5,"['pengemasan', 'rapi']",7.0,2
5,['oke'],3.0,1
5,"['bagus', 'dus', 'masih', 'segel', 'void']",4.4,5
5,"['terima kasih', 'seler', 'dan', 'lazada', 'barang', 'yang', 'aku', 'pesan', 'sesuai', 'sama', 'yang', 'ada', 'di', 'gambar', 'puas', 'deh', 'pokok', 'ya']",4.611111111111111,18
1,"['sudah', 'blanja', 'bahkan', 'minta', 'uang', 'di belakang', 'ya sudah', 'lebih baik', 'dibatalkan', 'saja']",6.9,10
4,"['terima', 'kasih', 'barang', 'sudah', 'keterima', 'dengan', 'kemasan', 'yang', 'baik', 'dan', 'tidak', 'terlalu', 'lama']",5.384615384615385,13
5,"['kualitas', 'barang', 'sangat', 'baik', 'pengemasan', 'pengiriman', 'barang', 'sangat', 'baik', 'kecepatan', 'pengiriman', 'barang', 'sangat', 'cepat', 'respon', 'penjual', 'sangat', 'cepat', 'direkomendasikan', 'seler']",7.05,20
1,"['saya', 'pesan', 'warna', 'hitam', 'yang', 'datang', 'warna', 'putih', 'kecewa', 'tidak', 'sesuai', 'ekspektasi']",5.5,12
5,"['ini', 'yang', 'belum', 'tahu', 'karena', 'barang', 'belum', 'sampai', 'tidak', 'terkirim', 'tapi', 'seler', 'dengan', 'respon', 'baik', 'akan', 'dikirim', 'dengan', 'pesan', 'selanjut', 'terima', 'kasih']",5.363636363636363,22
4,"['its', 'cepat', 'dan', 'strongly', 'build']",4.8,5
5,"['barang', 'oke', 'waktu', 'kirim', 'cepat', 'respon', 'penjual', 'cepat']",5.25,8
5,"['penyimpanan', 'berkapasitas', 'besar', 'okelah']",8.5,4
5,"['sangat', 'trust', 'walaupun', 'sempat', 'fre', 'barang', 'tidak', 'lengkap', 'tapi', 'admin', 'bertangung', 'jawab', 'untuk', 'kirim', 'lagi', 'pelayanan', 'oke', 'sekali', 'thankyou']",5.7894736842105265,19
4,"['puas', 'barang', 'sesuai', 'dengan', 'spesifikasi', 'dan', 'gambar', 'tertawa', 'saja', 'pengiriman', 'terlambat', 'lama', 'sekali', 'sampai', 'sudah', 'lewat', 'tangl', 'estimasi', 'sudah', 'begitu', 'saya', 'cek', 'flasdik', 'lihat', 'di', 'propertiles', 'kata', 'flasnyadik', 'empat', 'belas', 'gb', 'kok', 'aneh', 'iya', 'tapi', 'gp', 'yang', 'penting', 'bisa', 'di', 'pakai']",5.317073170731708,41
1,"['tidak', 'perlu', 'beli']",4.666666666666667,3
5,"['cepat', 'respon', 'seler', 'ramah', 'pengiriman', 'cepat', 'sampai', 'terima kasih', 'juragan']",6.777777777777778,9
4,"['barang', 'sudah', 'sampai', 'kemarin', 'dan', 'sesuai', 'pesanan', 'terima', 'kasih']",5.666666666666667,9
5,"['paket', 'rapi', 'barang', 'sesuai', 'pesanan', 'pengiriman', 'sesuai', 'layanan', 'produk', 'asli', 'dan', 'mudah', 'an', 'awet']",5.357142857142857,14
2,"['pesanan', 'saya', 'tiga', 'miliar', 'delapan', 'puluh', 'delapan', 'juta', 'seratus', 'lima', 'puluh', 'satu', 'ribu', 'empat', 'ratus', 'enam', 'puluh', 'enam', 'tidak', 'dikirim', 'kirim', 'padahal', 'status', 'diproses', 'sudah', 'lama', 'barang', 'lain', 'dari', 'toko', 'lain', 'dengan', 'nomor', 'pesanan', 'sama', 'sudah', 'smpe', 'tiga', 'hari', 'bagaimana', 'cara', 'batalin', 'pemesanan', 'saya']",5.2727272727272725,44
1,"['harga', 'mahal', 'barang', 'tidak', 'berfungsi', 'biruk', 'sekali', 'its', 'so', 'jelek', 'tidak', 'direkomendasikan']",6.0,12
5,['terima kasih'],12.0,1
4,"['barang', 'di', 'terima', 'dengan', 'baik', 'tapi', 'dompet', 'hardisk', 'tidak', 'ada', 'tulisan', 'canvio']",5.166666666666667,12
4,"['kualitas', 'barang', 'bagus', 'sesuai', 'gambar']",6.2,5
5,"['barang', 'sudah', 'sampai', 'cepat', 'respon', 'produk', 'memang', 'pick', 'tidak', 'mengecawakan', 'lah', 'pokok', 'mantap', 'juragan']",5.857142857142857,14
5,['mantap'],6.0,1
1,"['kok', 'barang', 'saya', 'beli', 'mahal', 'mahal', 'pas', 'mau', 'digunakan', 'ternyata', 'tidak', 'bisa', 'menyala', 'mohon', 'diganti', 'dong', 'barang', 'yang', 'saya', 'beli', 'ini']",4.904761904761905,21
5,"['barang', 'datang', 'dengan', 'kondisi', 'baik', 'dan', 'sesuai']",5.428571428571429,7
5,"['barang', 'asli', 'tersegel', 'rapi', 'sesuai', 'deskripsi', 'dan', 'ekspektasi', 'auto', 'lima', 'terima kasih']",6.363636363636363,11
1,"['kalau', 'di', 'awal', 'tidak', 'jelas', 'jadi', 'takut', 'mau', 'beli']",4.111111111111111,9
5,"['barang', 'sesuai', 'deskripsi', 'dan', 'pengiriman', 'cepat']",6.5,6
5,['bagus'],5.0,1
5,"['mantap', 'jiwa', 'bisa', 'bayar', 'di tempat', 'bareng', 'sama', 'bonus', 'oke', 'sekali']",5.2,10
5,"['wd', 'mycloud', 'mantan', 'mantan', 'satu', 'satu', 'tb', 'termurah', 'di', 'semua', 'toko', 'ofline', 'dan', 'daring', 'barang', 'asli', 'sudah', 'dipasang', 'dan', 'ditest', 'berfungsi', 'baik', 'instalasi', 'dan', 'akting', 'server', 'mudah', 'upload', 'sped', 'rate', 'cukup', 'tinggi', 'langsung', 'terdeteksi', 'oleh', 'media', 'player', 'smart', 'tv', 'dan', 'gawai']",5.170731707317073,41
5,"['terima kasih', 'ke', 'sesuai', 'pesanan', 'dapat', 'bonus', 'lagi', 'sukses', 'iya']",5.555555555555555,9
5,"['barang', 'bagus', 'plus', 'sesuai', 'spesifikasi', 'tapi', 'barang', 'yang', 'saya', 'inginkan', 'sesuai', 'dengan', 'gambar']",5.846153846153846,13
5,['bagus'],5.0,1
2,"['kami', 'kecewa', 'flsdis', 'tudak', 'bisa', 'digunakan', 'tertawa', 'bisa', 'menyimpan', 'data', 'namun', 'tidak', 'dapat', 'membaca', 'kembali']",5.8,15
5,"['barang', 'bagus', 'dan', 'berfungsi', 'normal']",5.8,5
5,"['baru', 'pemesanan', 'sebelum', 'jam', 'tiga', 'pas', 'esok', 'siang', 'barang', 'sampai', 'dengan', 'selamat', 'tanpa', 'kurang', 'cacat', 'satupun', 'padahal', 'alamat', 'di luar', 'jakarta']",5.7,20
5,"['barang', 'sesuai', 'pesanan', 'sudah', 'di', 'test', 'dan', 'berfungsi', 'dengan', 'baik']",5.2,10
5,"['barang', 'pesanan', 'sudah', 'diterima', 'namun', 'sedikit', 'kendala', 'di', 'pengiriman', 'biasa', 'umum', 'pengiriman', 'sekitar', 'tiga', 'hari', 'ini', 'barang', 'diterima', 'lebih', 'lama', 'ngomong-ngomong', 'terima kasih', 'bos']",6.391304347826087,23
1,"['barang', 'sudah', 'nympe', 'pas', 'di', 'buka', 'sangat', 'kecewa', 'tidak', 'sesuai', 'dengan', 'pesan', 'banyak', 'kurang', 'kabel', 'usb', 'sonk', 'driver', 'ide', 'sonk', 'pasti', 'kecewa', 'bget']",4.826086956521739,23
3,"['fd', 'kurang', 'baik', 'cash', 'karena', 'ada', 'yang', 'retak', 'retak']",4.333333333333333,9
5,"['produk', 'diterima', 'dengan', 'baik', 'hinga', 'sat', 'ini', 'produk', 'berfungsi', 'dengan', 'baik']",5.454545454545454,11
4,"['pengiriman', 'sesuai', 'jadwal', 'semoga', 'awet']",6.4,5
5,"['barang', 'mendarat', 'dengan', 'mulus', 'hadiah', 'juga', 'lengkap', 'keren', 'semoga', 'awet']",5.7,10
