rating,review,avg_word,word_count
4,"'barang','bisa','duganakan','secara','normal','seperti','seharus'",8.428571428571429,7
5,"'pada','akhir','hardisk','wd','ekternal','warna','biru','saya','datang','xd','sempat','khawatir','juga','saya','mengingat','saya','tidak','pernah','membeli','barang','daring','pada','hari','wekend','kecuali','po','saking','khawatir','pesanan','saya','sudah','dikirim','atau','belum','saya','sampai','live','chat','dengan','pihak','lazada','untuk','menanyakan','posisi','hardisk','pesanan','saya','ini','tertawa','untuk','pengiriman','termasuk','lama','iya','padahal','masih','wilayah','jakarta','juga','ckckckck','mungkin','ini','efek','belanja','daring','di','hari','wekend','tapi','walau','terlambat','dari','hari','yang','dicantumin','oleh','lazada','dan','di','dalam','nota','pembelian','saya','tetap','merasa','lega','karena','barang','pesanan','saya','sudah','sampai','dengan','sangat','aman','mengingat','pembungkusan','barang','sangat','rapi','sekali','hinga','harus','mengunakan','gunting','untuk','membuka','di','tambah','dengan','buble','bungkus','yang','memberi','kesan','empuk','hinga','tambah','yakin','saya','kalau','barang','ini','akan','sangat','aman','saya','juga','sudah','mencoba','hardisk','dan','beneran','tb','lho','walau','tertawa','tersisa','satu',',satu','tb','karena','sisa','termakan','untuk','sistem','tapi','dengan','harga','rp','satu','lima','puluh','delapan','puluh','bisa','dibilang','sangat','bernilai','it','mendapat','hardisk','tb','p','s','saya','beli','dengan','harga','segitu','karena','memakai','kode','voucher','potongan','diskon','dari','lazada','dari','harga','asli','kalau','tidak','salah','rp','satu','tiga','ratus','lima','puluh','sembilan','nol','lihat','ke','atas','fufufufufu','gakmaurugijugadia','ditambah','dengan','bonus','yang','tiga','kali','plus','pouch','wd','memo','wd','dan','pen','wd','semua','ada','tulisan','wd','tidak','tahu','asli','atau','tidak','tapi','semoga','saja','asli','dari','wd','wkwkwkwk','tambah','tidak','rugilah','nihanakemangbener','benar','secara,keseluruhan','saya','puas','sekali','dengan','barang','yang','saya','beli','ini','karena','itulah','saya','bersedia','menulis','ulasan','panjang','panjang','begini','bukan','memang','selalu','nulis','ulasan','panjang','panjang','iya','plakplakplak','p','s','saya','sempat','bingung','dengan','tulisan','nota','di','dalam','pada','bagian','kertas','putih','yang','bertulisan','nama','pengirim','dan','identitas','penerima','saya','cari','cari','sampai','bego','di','dalam','bungkusan','kok','tidak','ada','berhubung','iq','saya','tinggi','plak','jadi','saya','berpikiran','pasti','di','balikatau','di','dalam','kertas','ini','ini','dan','dugan','sayabenar','ternyata','kertas','putih','itu','adalah','amplop','yang','berisi','kartu','nama','sih','penjual','dan','nota','pembelian','wkwkwkwkwk','anda','sunguh','kreatif','sebagai','pedagang','baru','kali','ini','saya','dibegituin','untung','belum','saya','buang','itu','bungkusan','at','last','but','tidak','least','terima,kasih','kamu','ezy','com','saya','pasti','akan','pesan','hardisk','lagi','ke','sini','kalau','kapasitas','hardisk','saya','sudah','penuh','tapi','tidak','tahu','kapan','penuh','mungkin','masih','agak','sangat','lama'",7.218997361477572,379
5,"'hardisk','masih','awet','sampai','skrng'",7.4,5
5,"'wow','kualitas','barang','oke','sekali','pelayanan','juga','oke','terima,kasih'",7.1,10
4,"'sempat','khawatir','tidak','muat','hard','disk','eksternal','saya','tapi','ternyata','muat','barang','bagus','dengan','bahan','yang','sesuai'",7.411764705882353,17
5,"'barang','sudah','datang','dan','berfungsi','baik','sayang','kabel','krg','umum','di','tempat','saya','jadi','kalau','rsk','masih','cara','cdngan','wlo','smpe','sekarang','masih','baik','baik','saja'",6.6923076923076925,26
4,"'pengiriman','cepat','dan','rapi','barang','diterima','baik','barang','setelah','digunakan','dengan','hasil','mantap'",8.076923076923077,13
5,'oke',5.0,1
4,"'kata','orang','rumah','barang','sudah','datang','belum','cek','but','thks'",6.6,10
4,"'pas','tahun','mati','total','pemakaian','normal','tujuh','jam','sehari'",7.111111111111111,9
1,"'saya','kecewa','beli','memory','kartu','sandisk','delapan','gb','smpe','rumah','memory','tidak','bisa','dipake','buruk','sekali','anda'",7.0588235294117645,17
3,"'mas','kq','pouchx','lbih','kecil','dari','ukuran','yang','di','cntumkan','yk','ukuranx','hanya','satu','satu','cmxtujuh','cuma'",6.588235294117647,17
1,"'pengiriman','molor','tiga','mingu','saya','kecewa'",7.666666666666667,6
4,"'berfungsi','dengan','baik'",8.333333333333334,3
5,"'baru','sempat','ulasan','di,sini','pesan','tanggal','sembilan','belas','sampai','satu','pengemasan','terbaik','dengan','bublewrap','dan','dapat','harga','murah','dari','yang','lain','dengan','spesifikasi','yang','sama','barang','asli','made','in','thailand','terima,kasih','kenkez','dan','lazada'",7.277777777777778,36
1,"'kenapa','belum','sampai','juga','dari','tangal','lima','belas','desember','pemesanan'",7.7,10
5,"'barang','berfungsi','dengan','baik'",8.25,4
5,"'barang','oke'",6.5,2
4,"'berfungsi','baik'",8.5,2
4,"'kok','lama','iya'",5.333333333333333,3
5,'rekomen',9.0,1
5,"'cocok','sekali'",7.5,2
5,"'produk','hgst','drive','inside','model','wdelapan','puluh','ezx','lima','ribu','empat','ratus','rpm','tiga','lima','drive','western','digital','bought','hgst','hitachi','global','storage','technologies','back','in','dua','ratus','satu','dua','ratus','satu','combining','yang','two','companies','technologies','together','kamu','get','everything','kamu','ned','inside','yang','box','yang','drive','tenaga','cable','dan','usb','yang','drive','comes','dengan','acronis','true','image','wd','edition','software','which','gives','kamu','ned','untuk','making','system','dan','file','backups','dengan','including','scheduled','maintenance','it','has','usbtiga','conection','which','adalah','compatible','dengan','usb','usb','seler','sangat','prompt','respon','shiped','lanjut','day','dengan','lazada','expres'",7.375,96
5,"'barang','diterima','dalam','keadan','baik','berfungsi','dengan','bagus'",8.125,8
5,"'punyaku','kok','tidak','ada','kartu','garansi','dan','segel','juragan','nanti','buat','mengklaim','garansi','bagaimana','cara','iya'",7.375,16
5,"'barang','bagus','sampai','juga','cepat'",7.2,5
1,"'dibanding','dengan','harga','kualitas','jauh','sekali','dengan','harga','seratus','lima','puluh','ribu','dan','kualitas','yang','kurang','memadai','harga','tersebut','kemahalan'",7.95,20
4,"'bagus','dan','pengiriman','cepat'",7.75,4
5,"'pesan','dari','luar','negeri','lima','hari','kemudian','sampai','barang','bagus','tapi','berharap','ada','isi','dalam','kotaknya'",7.1875,16
4,"'barang','lumayan','bagus','tebal','jadi','aman','untuk','hardisk','harga','sesuai'",7.4,10
1,"'bagaimana','ini','barang','sudah','sebulan','lebih','tidak','datang','datang','status','di','lazada','pun','belum','di','proses','di','kirim','mohon','folow','up','lazada','team'",6.826086956521739,23
5,"'oke','sesuai','sama','deksripsi'",7.5,4
5,"'maf','baru','sempat','ulasan','secara','umum','cukup','puas','dengan','layanan','penjual','pengemasan','bagus','rapi','dan','aman','fisik','barang','sesuai','gambar','dan','ulasan','yang','ada','di','website','tertawa','saya','mis','informasi','saja','karena','ternyata','hd','external','wd','ini','tidak','dapat','sarung','secara,keseluruhan','saya','rekomendasi','seler','terima,kasih','dan','tingkatkan','selalu','pelayanan','sukses'",7.423076923076923,52
4,"'barang','diantar','dengan','cepat','dan','sesuai','dengan','penjelasan','yang','ada','penjual','merespondengan','cepat'",8.307692307692308,13
1,"'kami','mengunakan','windows','sepuluh','sedangkan','yang','dikirim','adalah','produk','untuk','windows','di,bawah','dan','kamipun','sudah','mencoba','untuk','masuk','ke','windows','tujuh','namun','tetap','tidak','bisa','digunakan','kami','minta','pengembalian','dana','saja','karena','ternyata','produk','ini','tidak','sesuai','harapan','kami'",7.625,40
5,"'produk','sesuai','yang','di','gambar','bagus'",6.833333333333333,6
5,"'barang','sesuai','pesanan'",8.333333333333334,3
5,"'barang','sampai','cepat','sekali','sesuai','juga','puas'",7.285714285714286,7
5,"'kualitas','bagus','bahan','aluminium','dan','akhir','bisa','digunakan','hd','sd','saya','sebagai','eksternal'",7.538461538461538,13
4,"'produk','bagus','pengiriman','cukup','cepat','beli','tangal','sembilan','maret','diterima','tanggal','satu','april','namun','untuk','aktivasi','antivirus','tidak','bisa','saran','sebaik','untuk','pengiriman','dikasih','buble','bungkus','untuk','menjaga','kualitas','produk','sat','pengiriman'",8.1875,32
5,"'barang','sudah','diterima','dan','bekerja','dengan','baik','pengemasan','rapi','sesuai','dengan','harapan','pengiriman','juga','cepat','tapi','bonus','kurang','menarik','tapi','ngak','apalah','puas','deh','di'",7.44,25
3,"'kenapa','di','laptop','macbok','profesional','retina','saya','tidak','bisa','dibuka','iya'",7.363636363636363,11
1,"'masa','tiga','go','jek','sudah','ke,sana','tutup','terus','toko','pemesanan','tanggal','tiga',',','mei','tujuh','belas','sampai','dengan','detik','ini','barang','belum','terkirim'",6.24,25
3,"'pengemasan','bagus','pengiriman','cepat','Cuma','hardcase','ternyata','tidak','sesuai','dengan','gambar','produk','harapan','saya','dapat','warna','sesuai','hard','disk','dan','ukuran','lebih','besar','dikit'",7.75,24
1,"'baru','pakai','tiga','hari','hd','sudah','rusak','data','hilang','jangan','di','beli','tidak','di','rekomendasi'",6.6,15
5,"'respon','chat','oke','pengiriman','oke','barang','sesuai','mdh','mdhan','sukses'",7.2,10
5,"'oke','pengemasan','rapi','barang','oke'",7.2,5
5,"'barang','sesuai','gambar','secara,keseluruhan','sangat','bagus','terima,kasih'",7.888888888888889,9
1,"'ada','yang','penyok','pada','case','di','bagian','antena','mungkin','pengiriman','kurang','aman','dan','hati','hati','tapi','untung','masih','fungsi','baik','deskripsi','ada','yang','tidak','sesuai','tidak','ada','batreatau',',tenaga,bank','itu','buku','manual','bahasa','cina','tidak','mengerti','coba','coba','sendiri','akhir','bisa','di','bantu','gogle'",6.782608695652174,46
5,"'barang','sampai','dengan','cepat','dan','sesuai','deskripsi'",7.857142857142857,7
4,"'barang','cepat','sampai','dan','bagus'",7.0,5
5,"'bagus','dan','practical','produk','dengan','cheap','price','terima,kasih'",7.333333333333333,9
1,"'lebih','baik','cari','yang','lain'",6.2,5
5,"'mantap','juragan'",8.5,2
5,"'sesuai','dengan','apa','yang','dipromosikan','bonus','belum','dicoba','tapi','mudah','mudahan','oke'",7.5,12
5,"'sesuai','judul','produk','direkomendasikan','degh','gampang','juga','untuk','pengunan'",8.777777777777779,9
1,"'saya','sudah','memesan','dan','menungu','sebulan','untuk','produk','ini','namun','sat','seseharusn','sampai','tiba','tiba','dibatalkan','dan','tertera','alamat','tidak','ditemukan','padahal','di','gogle','map','pun','alamat','ini','muncul'",7.310344827586207,29
4,"'kemasan','rapi','dan','aman','pengiriman','lebih','cepat','dari','estimasi','tapi','minus','sekrup','pengunci'",7.615384615384615,13
5,"'sudah','saya','terima','dan','terima,kasih','kasih'",6.571428571428571,7
5,"'barang','sesuai','pengiriman','sangat','cepat','mantap','jiwa'",8.142857142857142,7
1,"'sudah','mingu','barang','belum','di','kirim','juga','bagaimana','ini','juragan','ada','barang','ngak','sih'",6.785714285714286,14
5,"'terima,kasih','barang','sudah','sampai','barang','bagus','sesuai','pesanan'",7.555555555555555,9
1,"'barang','tidak','sesuai','dengan','di','deskripsi','dan','yang','ada','di','gambar'",6.7272727272727275,11
5,"'pengemasan','bagus','barang','oke','lah'",7.4,5
5,"'respon','bagus','barang','juga','sama','pengemasan','baik','bagus','lah','intinya'",7.4,10
1,"'aku','sudah','nungu','lama','barang','tidak','datang','juga','kerjan','ku','jadi','kehambat','gara','gara','seler','ini'",6.625,16
5,"'pengemasan','rapi','proses','pengiriman','cepat','bonus','serta','kualitas','sesuai','dengan','yang','diharapkan'",8.583333333333334,12
5,"'pengiriman','cepat','respon','penjual','bagus','dan','barang','sesuai','gambar'",8.0,9
2,"'pelayanan','bagus','sih','Cuma','produk','yang','tidak','bagus'",7.125,8
5,"'pengemasan','rapi'",9.0,2
5,'oke',5.0,1
5,"'bagus','dus','masih','segel','void'",6.4,5
5,"'terima,kasih','seler','dan','lazada','barang','yang','aku','pesan','sesuai','sama','yang','ada','di','gambar','puas','deh','pokok','ya'",6.2105263157894735,19
1,"'sudah','blanja','bahkan','minta','uang','di,belakang','ya,sudah','lebih,baik','dibatalkan','saja'",6.615384615384615,13
4,"'terima','kasih','barang','sudah','keterima','dengan','kemasan','yang','baik','dan','tidak','terlalu','lama'",7.384615384615385,13
5,"'kualitas','barang','sangat','baik','pengemasan','pengiriman','barang','sangat','baik','kecepatan','pengiriman','barang','sangat','cepat','respon','penjual','sangat','cepat','direkomendasikan','seler'",9.05,20
1,"'saya','pesan','warna','hitam','yang','datang','warna','putih','kecewa','tidak','sesuai','ekspektasi'",7.5,12
5,"'ini','yang','belum','tahu','karena','barang','belum','sampai','tidak','terkirim','tapi','seler','dengan','respon','baik','akan','dikirim','dengan','pesan','selanjut','terima','kasih'",7.363636363636363,22
4,"'its','cepat','dan','strongly','build'",6.8,5
5,"'barang','oke','waktu','kirim','cepat','respon','penjual','cepat'",7.25,8
5,"'penyimpanan','berkapasitas','besar','okelah'",10.5,4
5,"'sangat','trust','walaupun','sempat','fre','barang','tidak','lengkap','tapi','admin','bertangung','jawab','untuk','kirim','lagi','pelayanan','oke','sekali','thankyou'",7.7894736842105265,19
4,"'puas','barang','sesuai','dengan','spesifikasi','dan','gambar','tertawa','saja','pengiriman','terlambat','lama','sekali','sampai','sudah','lewat','tangl','estimasi','sudah','begitu','saya','cek','flasdik','lihat','di','propertiles','kata','flasnyadik','empat','belas','gb','kok','aneh','iya','tapi','gp','yang','penting','bisa','di','pakai'",7.317073170731708,41
1,"'tidak','perlu','beli'",6.666666666666667,3
5,"'cepat','respon','seler','ramah','pengiriman','cepat','sampai','terima,kasih','juragan'",7.8,10
4,"'barang','sudah','sampai','kemarin','dan','sesuai','pesanan','terima','kasih'",7.666666666666667,9
5,"'paket','rapi','barang','sesuai','pesanan','pengiriman','sesuai','layanan','produk','asli','dan','mudah','an','awet'",7.357142857142857,14
2,"'pesanan','saya','tiga','miliar','delapan','puluh','delapan','juta','seratus','lima','puluh','satu','ribu','empat','ratus','enam','puluh','enam','tidak','dikirim','kirim','padahal','status','diproses','sudah','lama','barang','lain','dari','toko','lain','dengan','nomor','pesanan','sama','sudah','smpe','tiga','hari','bagaimana','cara','batalin','pemesanan','saya'",7.2727272727272725,44
1,"'harga','mahal','barang','tidak','berfungsi','biruk','sekali','its','so','jelek','tidak','direkomendasikan'",8.0,12
5,"'terima,kasih'",6.5,2
4,"'barang','di','terima','dengan','baik','tapi','dompet','hardisk','tidak','ada','tulisan','canvio'",7.166666666666667,12
4,"'kualitas','barang','bagus','sesuai','gambar'",8.2,5
5,"'barang','sudah','sampai','cepat','respon','produk','memang','pick','tidak','mengecawakan','lah','pokok','mantap','juragan'",7.857142857142857,14
5,'mantap',8.0,1
1,"'kok','barang','saya','beli','mahal','mahal','pas','mau','digunakan','ternyata','tidak','bisa','menyala','mohon','diganti','dong','barang','yang','saya','beli','ini'",6.904761904761905,21
5,"'barang','datang','dengan','kondisi','baik','dan','sesuai'",7.428571428571429,7
5,"'barang','asli','tersegel','rapi','sesuai','deskripsi','dan','ekspektasi','auto','lima','terima,kasih'",7.583333333333333,12
1,"'kalau','di','awal','tidak','jelas','jadi','takut','mau','beli'",6.111111111111111,9
5,"'barang','sesuai','deskripsi','dan','pengiriman','cepat'",8.5,6
5,'bagus',7.0,1
5,"'mantap','jiwa','bisa','bayar','di,tempat','bareng','sama','bonus','oke','sekali'",6.454545454545454,11
5,"'wd','mycloud','mantan','mantan','satu','satu','tb','termurah','di','semua','toko','ofline','dan','daring','barang','asli','sudah','dipasang','dan','ditest','berfungsi','baik','instalasi','dan','akting','server','mudah','upload','sped','rate','cukup','tinggi','langsung','terdeteksi','oleh','media','player','smart','tv','dan','gawai'",7.170731707317073,41
5,"'terima,kasih','ke','sesuai','pesanan','dapat','bonus','lagi','sukses','iya'",6.7,10
5,"'barang','bagus','plus','sesuai','spesifikasi','tapi','barang','yang','saya','inginkan','sesuai','dengan','gambar'",7.846153846153846,13
5,'bagus',7.0,1
2,"'kami','kecewa','flsdis','tudak','bisa','digunakan','tertawa','bisa','menyimpan','data','namun','tidak','dapat','membaca','kembali'",7.8,15
5,"'barang','bagus','dan','berfungsi','normal'",7.8,5
5,"'baru','pemesanan','sebelum','jam','tiga','pas','esok','siang','barang','sampai','dengan','selamat','tanpa','kurang','cacat','satupun','padahal','alamat','di,luar','jakarta'",7.285714285714286,21
5,"'barang','sesuai','pesanan','sudah','di','test','dan','berfungsi','dengan','baik'",7.2,10
5,"'barang','pesanan','sudah','diterima','namun','sedikit','kendala','di','pengiriman','biasa','umum','pengiriman','sekitar','tiga','hari','ini','barang','diterima','lebih','lama','ngomong-ngomong','terima,kasih','bos'",8.0,24
1,"'barang','sudah','nympe','pas','di','buka','sangat','kecewa','tidak','sesuai','dengan','pesan','banyak','kurang','kabel','usb','sonk','driver','ide','sonk','pasti','kecewa','bget'",6.826086956521739,23
3,"'fd','kurang','baik','cash','karena','ada','yang','retak','retak'",6.333333333333333,9
5,"'produk','diterima','dengan','baik','hinga','sat','ini','produk','berfungsi','dengan','baik'",7.454545454545454,11
4,"'pengiriman','sesuai','jadwal','semoga','awet'",8.4,5
5,"'barang','mendarat','dengan','mulus','hadiah','juga','lengkap','keren','semoga','awet'",7.7,10
5,"'walaupun','datang','lama','sekali','tapi','ngak','apa','apa','maklum','jdan','e','mungkin','overload','terobati','juga','dengan','barang','yang','mantap','dan','semoga','saja','awet','soal','saya','sudah','pu','tiga','untuk','anak','anak','hardisk','model','ini','dan','semua','keren','terima,kasih'",6.717948717948718,39
3,"'hanya','kabel','buat','volokan','ke','laptop','kok','tidak','ada','juragan','bagaimana','ini'",6.916666666666667,12
5,"'barang','datang','sesuai','dengan','yang','disampaikan','di'",7.857142857142857,7
5,"'produk','ini','bagus','yang','butuh','penyimpanan','data','eksternal','saya','rekomendasikan','beli','produk','ini','cepat','respon','dan','pengiriman','cepat','pengemasan','juga','bagus','tampilan','produk','juga','keren'",7.96,25
3,"'belum','terima','barang','kok','di','keteranganx','sudah','terima','siapa','yang','nerima'",7.363636363636363,11
5,"'pengiriman','cepat','pengemasan','juga','mantap','aman','lsg','dpke','brfungsi','dengan','baik','bagus','produk'",7.769230769230769,13
5,"'sesuai','pesanan','dan','pengiriman','tepat','waktu'",8.0,6
5,"'mantap','pengemasan','rapi'",8.666666666666666,3
5,"'barang','sudah','diterima','pengemasan','rapi','semoga','awet'",8.142857142857142,7
4,"'tapi','barang','lama','sampai'",7.0,4
5,"'mantap','juragan','new','dan','asli'",6.6,5
5,"'lumayan','pesan','delapan','puluh','gb','yang','datang','kok','seratus','sebelas','gb','bonus'",7.0,12
1,"'barang','tidak','dibungkus','aman','pakai','buble','hitam','tipis','jelek','mudah','sobek','wajar','saja','kalau','banyak','hardisk','yang','rusak','karena','penjual','tidak','bungkus','aman','di','gudang','kurir','barang','pasti','dilempar','dilempar','tidak','mungkin','disayang','disayang','taruh','pelan','pelan','karena','barang','ribuan','hardisk','barang','yang','gampang','rusak','jika','terkena','guncangan','jika','penjual','tidak','mau','rugi','jual','saja','buble','agar','aman','tapi','buble','putih','iya','jangan','buble','hitam'",7.4,65
5,"'terimakadih','lazada','barang','bagus'",9.0,4
5,"'wd','my','paspor','sesuai','pesanan','dan','dapat','fre','hard','case'",6.2,10
5,'bagua',7.0,1
5,"'barang','sesuai','deskripsi','bagus','minus','tertawa','masalah','pengiriman','yang','agak','lama','tidak','seperti','biasa','walaupun','barang','dari','ln'",7.777777777777778,18
5,'baik',6.0,1
5,"'berfungsi','baik'",8.5,2
5,"'mantap,betul','kalau','sudah','di','bhineka'",6.666666666666667,6
5,"'bagusplus','pas'",8.0,2
5,"'customer,service','ramah','cepat','sampai','barang','mantap'",7.857142857142857,7
1,"'sangat','kecewa','pesan','halo','kity','yang','datang','bahkan','hulk','padahal','sebelum','sudah','chat','dan','bilang','kalau','halo','kity','siap','eh','pas','datang','bahkan','beda'",6.791666666666667,24
5,"'ok','barang','cepat','sekali','sampai','tertawa','butuh','hari','untuk','sampai','ke','balikpapan','terima,kasih'",7.214285714285714,14
5,"'mantap','dicek','berfungsi','normal','mudah','mudahan','awet'",8.0,7
5,"'bagus','asli','harga','bersaing','plus','belinketika','mid','year','sales','jadi','lebih','murah','namun','asli','terima,kasih','lazada'",7.117647058823529,17
5,"'barang','sudah','saya','terima','bagus','sesuai','dengan','iklanya'",7.625,8
2,"'barang','rusak','tidak','bisa','di','pakai'",6.5,6
5,"'pengiriman','cukup','cepat','sesuai','gambar','dan','kapasitas','tb','kualitas','sedang','dicoba'",8.0,11
4,"'sesuai','dengan','pesanan','dan','cepat'",7.4,5
5,"'sangat','puas'",7.0,2
4,"'suka','amat','model','halo','kity','bling','bling','bisa','dipakai','terima,kasih'",6.636363636363637,11
5,"'barang','cepat','diterima','dan','dalam','keadan','baik','direkomendasikan','seler'",8.444444444444445,9
5,"'untuk','pemakaian','darurat','lumayan','bisa','bantu','nyalakan','sebatang','mah'",8.222222222222221,9
4,"'barang','sampai','dengan','selamat','dan','berfungsi','dengan','sempurna'",8.375,8
5,"'barang','sesuai','deskripsi','dan','pesanan'",8.2,5
4,"'sesuai','pesanan'",8.5,2
5,"'barang','bagus','pengemasan','rapi','saya','senang','sekali','terima,kasih','kamu'",7.4,10
5,'excelent',10.0,1
5,"'usb','diterima','lebih','cepat','dari','informasi','yang','ada','barang','oke','dan','sesuai','dengan','spesifikasi','yang','dicantumkan','di','lazada','thanks'",7.526315789473684,19
5,"'yang','produk','adalah','bagus','dan','terjangkau','nevertheles','terima,kasih','lazada'",8.0,10
5,"'so','far','so','bagus','enough','capacity','dan','working','bagus'",6.555555555555555,9
5,"'kamu','won','t','regret','if','kamu','buy','it','it','s','durable','terima,kasih','lazada'",5.571428571428571,14
1,"'usb','delapan','gb','ini','tidak','bisa','di','pakai'",5.875,8
5,"'sesuai','gambar','sesuai','harapan'",8.25,4
5,"'satisfied','dengan','yang','produk','yang','barang','was','bagus','dan','so','cepat','pengiriman'",7.25,12
5,"'barang','sudah','sampai','dan','bekerja','dengan','baik','terima,kasih','lazada'",7.2,10
5,"'cheap','price','but','tinggi','kualitas','working','tidak','jelek'",7.5,8
3,"'status','sudah','dikirim','tapi','kok','belum','sampai','iya'",6.875,8
2,"'semoga','cepat','sampai','dan','semoga','benar','memang','tiga','tiga','gb'",6.7,10
1,"'produk','tidak','sesuai','dengan','gambar','yang','diterima','lcd','maupun','menu','berbeda','seratus','persen'",7.6923076923076925,13
5,"'barang','bagus','mantap'",7.666666666666667,3
3,"'barang','diterima','dengan','baik','secara,keseluruhan','berfungsi','baik','tapi','kok','capacity','storage','hanya','lima','puluh','tujuh','gb','tidak','sesuai','tulisan','enam','puluh','empat','gb'",7.375,24
1,"'barang','masih','ada','tidak'",6.75,4
5,"'mohon','di','cek','kembali','sudah','benar','untuk','harga','apa','belum'",6.5,10
5,'asli',6.0,1
1,"'pesan','tangal','sembilan','mei','tujuh','belas','maksimal','pengiriman','tangal','satu','mei','tujuh','belas','tangal','satu','mei','tujuh','belas','jam','delapan','malam','baru','ada','email','bahwa','pesanan','saya','dibatalkan','oleh','seler','tanpa','alasan','apapun','padahal','barang','siap','itu','masih','jualan','buang','buang','waktu','orang','saja','seler','yang','tidak','niat','jualan','atau','toko','palsu','ini','seperti'",7.12962962962963,54
4,"'untung','dulu','aku','beli','sisa','satu','unit','hanya','sembilan','puluh','enam','ribu'",6.583333333333333,12
4,"'barang','berfungsi','dengan','baik','tertawa','ujung','agak','bengkok'",8.0,8
5,"'harga','sat','itu','lagi','diskon','terus','juga','asli','pengiriman','cepat'",6.9,10
3,"'sempat','lama','sih','kemarin','dilayanin','hampir','hari','pertama','lihat','kaget','kerdus','peyot','peyot','dan','sempat','khawatir','juga','kalau','isi','bakal','berabe','pas','dibuka','dan','cek','kondisi','barang','untung','barang','aman','Cuma','packingan','yang','rusak','mungkin','lain','kali','seler','kasih','perlindungan','lebih','untuk','barang','yang','dikirim','terima,kasih','lazada','pelayanan','cukup','baik','lebih','percaya','belanja','di','sini'",7.357142857142857,56
5,"'barang','bagus','tidak','mengecewakan','barang','cepat','sampai','terima','kasih','lazada','pokok','lazada','yang','terbaik'",8.0,14
1,"'sering','error'",7.5,2
4,"'terima,kasih','lazada','paket','sudah','diterima'",7.5,6
5,"'flasdisk','oke'",7.5,2
1,"'kapasitas','enam','puluh','empat','gb','tidak','sesuai','dengan','barang','yang','saya','terima','kapasitas','flasdsik','yang','saya','terima','tertawa','lima','puluh','sembilan','gb','saya','tidak','merekomendasikan','barang','ini','untuk','dibeli','karena','tidak','sesuai'",7.65625,32
5,"'sudah','diterima','beberapa','hari','yang','lalu','maf','baru','ulasan','barang','bagus','sesuai','gambar'",7.3076923076923075,13
5,"'bagus','kualitas','of','barang','cepat','pengiriman'",8.0,6
2,"'jujur','tidak','iya','jangan','ngarep','harga','murah','kualitas','oke'",7.111111111111111,9
